ville,nom,url,note,prix,lat,lon,city_id
Dijon,Grand Hôtel La Cloche Dijon - MGallery Collection,https://www.booking.com/hotel/fr/gh-la-cloche-dijon-mgallery.fr.html,8.8,,47.32413783879986,5.033770054578781,14
Dijon,Hôtel Dauphine - Dijon Centre Gare - Accès Autonome 24 heures sur 24 - Boîte à Clés & Gardien - Parking Public Dauphine,https://www.booking.com/hotel/fr/les-chambres-dauphine-sejour-autonome-24h-24.fr.html,7.0,,47.321014960980776,5.039955758618366,14
Dijon,Studio Cozy à 100 m des halles,https://www.booking.com/hotel/fr/cozy-studio-proche-des-halles.fr.html,8.4,,47.3240354944177,5.04097158506984,14
Dijon,B&B HOTEL Dijon Centre,https://www.booking.com/hotel/fr/b-amp-b-dijon-centre.fr.html,8.2,,47.32281706602405,5.036885317790961,14
Dijon,Résidence République,https://www.booking.com/hotel/fr/residence-republique-dijon.fr.html,8.3,,47.3356796,5.041635299999999,14
Dijon,Oceania Le Jura Dijon,https://www.booking.com/hotel/fr/tidijon.fr.html,8.8,,47.32360739513832,5.030215457081795,14
Dijon,Appart'hôtel Odalys City - Dijon Centre Les Cordeliers,https://www.booking.com/hotel/fr/appart-39-odalys-les-cordeliers.fr.html,8.1,,47.318270014552496,5.040114623313457,14
Dijon,Campanile Dijon Nord - Toison D'or,https://www.booking.com/hotel/fr/campanile-dijon-parc-tech-de-la-toison-d-or.fr.html,7.7,,47.35607456593854,5.045296847820282,14
Dijon,Cosy T2 38m2 - Centre-Ville Dijon- Gare/Darcy,https://www.booking.com/hotel/fr/9-rue-benigne-fremyot.fr.html,9.3,,47.3251439,5.0298452,14
Dijon,Novotel Dijon Sud,https://www.booking.com/hotel/fr/novotel-dijon-sud.fr.html,7.1,,47.27952742932506,5.0077056884765625,14
Dijon,Mustard Hostel,https://www.booking.com/hotel/fr/mustard-hostel.fr.html,8.9,,47.3190312,5.0342882,14
Dijon,Hôtel des Ducs,https://www.booking.com/hotel/fr/des-ducs-dijon.fr.html,8.7,,47.32170511764295,5.043653324246407,14
Dijon,Aloft by Marriott Dijon,https://www.booking.com/hotel/fr/aloft-dijon.fr.html,8.6,,47.32359832,5.037261159,14
Dijon,hotelF1 Dijon Nord,https://www.booking.com/hotel/fr/hotelf1-dijon-nord.fr.html,6.7,,47.35142,5.069258,14
Dijon,Ibis budget Dijon Centre Clemenceau,https://www.booking.com/hotel/fr/ibis-budget-dijon-centre-clemenceau.fr.html,7.8,,47.329936,5.05188,14
Dijon,CHARMING FLAT IN HISTORICAL CENTRE,https://www.booking.com/hotel/fr/charming-flat-in-historical-centre-dijon.fr.html,9.1,,47.3233544,5.0447933,14
Dijon,FASTHOTEL A Dijon,https://www.booking.com/hotel/fr/fast.fr.html,6.5,,47.34941205341161,5.07348820567131,14
Dijon,Première Classe Dijon Nord - Zénith,https://www.booking.com/hotel/fr/premiere-classe-dijon-nord.fr.html,7.1,,47.35150731875741,5.069188624620438,14
Dijon,Neoresid - Résidence Clos Morlot,https://www.booking.com/hotel/fr/residence-clos-morlot.fr.html,7.7,,47.325857131592,5.05753598072192,14
Dijon,Le Vendome,https://www.booking.com/hotel/fr/le-vendome-dijon1.fr.html,9.4,,47.3221884,5.0236862,14
Annecy,"appartement moderne et spacieux, parking privé, climatisation, proche de la vieille ville et du Lac",https://www.booking.com/hotel/fr/grand-appartement-moderne-et-spacieux-parking-prive-climatisation-proche-de-la-v.fr.html,,,45.900196,6.1164212,15
Annecy,Hôtel des Alpes,https://www.booking.com/hotel/fr/hotel-des-alpes.fr.html,8.1,,45.90163038296463,6.122925281524658,15
Annecy,Icône Hôtel - Annecy,https://www.booking.com/hotel/fr/ica-ne.fr.html,7.7,,45.89714928882797,6.122658848653373,15
Annecy,Premiere Classe Annecy Cran-Gevrier RÉNOVÉ EN 2025,https://www.booking.com/hotel/fr/premiere-classe-annecy-cran-gevrier.fr.html,7.1,,45.8954308,6.109846199999993,15
Annecy,ibis Annecy Centre Vieille Ville,https://www.booking.com/hotel/fr/ibis-annecy-centre-vieille-ville.fr.html,8.4,,45.898238796612006,6.12250953912735,15
Annecy,B&B HOTEL Annecy Cran-Gevrier,https://www.booking.com/hotel/fr/b-amp-b-annecy-cran-gevrier.fr.html,7.9,,45.892319,6.0895437,15
Annecy,Atipik Hôtel,https://www.booking.com/hotel/fr/hotelalexandra.fr.html,8.3,,45.90122721128739,6.125073730945587,15
Annecy,La terrasse du Thiou,https://www.booking.com/hotel/fr/la-terrasse-du-thiou.fr.html,8.5,,45.89932754626,6.112278430164,15
Annecy,Séjours & Affaires Annecy Le Pont Neuf,https://www.booking.com/hotel/fr/sejours-affaires-annecy-le-pont-neuf.fr.html,7.6,,45.89719346681384,6.110809743404388,15
Annecy,T1 Confortable Proche Centre avec Parking Privé - FR-1-432-44,https://www.booking.com/hotel/fr/apartment-hirondelles.fr.html,8.9,,45.9039859,6.115820408,15
Annecy,Cozy Studio 10 min walk Centre and Train Station!,https://www.booking.com/hotel/fr/cozy-studio-10-min-walk-centre-and-train-station.fr.html,8.4,,45.8982414,6.1129877,15
Annecy,"Appartement cosy, espace nuit & parking privé Annecy proche centre",https://www.booking.com/hotel/fr/le41annecy-t2-40m2-old-town-private-parking.fr.html,8.8,,45.8941449,6.1187174,15
Annecy,"Appartement T3 Baignoire balnéo, terrasse, garage",https://www.booking.com/hotel/fr/appartement-t3-baignoire-balneo-terrasse-garage.fr.html,9.5,,45.8970208,6.1129559,15
Annecy,Auberge de Jeunesse HI Annecy,https://www.booking.com/hotel/fr/auberge-de-jeunesse-hi-annecy.fr.html,7.0,,45.8914219,6.133705,15
Annecy,Le Pélican,https://www.booking.com/hotel/fr/le-pelican-annecy1.fr.html,8.8,,45.897015,6.131543,15
Annecy,Le Rêve de l'Ours,https://www.booking.com/hotel/fr/le-reve-de-l-ours.fr.html,9.4,,45.897902886401,6.123415097009,15
Annecy,Centre Jean XXIII,https://www.booking.com/hotel/fr/centre-jean-xxiii.fr.html,8.1,,45.9183227,6.15250679999997,15
Annecy,"Le ""Wood""",https://www.booking.com/hotel/fr/le-wood.fr.html,8.9,,45.9044895514419,6.13014981150627,15
Annecy,Ecrin de verdure Hyper centre avec jardin commun,https://www.booking.com/hotel/fr/ecrin-de-verdure-hyper-centre-avec-jardin-commun.fr.html,8.8,,45.9007044,6.1200244,15
Annecy,Chambre dans un appartement Annecy Gare-Centre,https://www.booking.com/hotel/fr/chambre-annecy-gare-centre.fr.html,9.0,,45.899781,6.116409,15
Annecy,Moxy Annecy,https://www.booking.com/hotel/fr/moxy-annecy.fr.html,8.4,,45.90025357689497,6.115946039173132,15
Annecy,Ace Hotel Annecy,https://www.booking.com/hotel/fr/ace-annecy.fr.html,8.2,,45.8800899491911,6.09713047742844,15
Annecy,Hôtel du Palais de l'Isle,https://www.booking.com/hotel/fr/du-palais-de-l-isle-annecy.fr.html,7.9,,45.89819586381138,6.127482354640961,15
Annecy,LA MANUFACTURE - Bel Appartement Contemporain en Coeur de ville,https://www.booking.com/hotel/fr/la-manufacture-bel-appartement-contemporain-en-coeur-de-ville.fr.html,8.8,,45.8987173884192,6.123747875849155,15
Annecy,Novotel Annecy Centre,https://www.booking.com/hotel/fr/annecy-centre-atria.fr.html,7.8,,45.9030377278167,6.122657060623169,15
Grenoble,Hôtel Terminus,https://www.booking.com/hotel/fr/hotelterminus.fr.html,8.6,,45.1910782561633,5.715598315000534,16
Grenoble,greet Grenoble Centre Gare Accor Hotel,https://www.booking.com/hotel/fr/ha-tel-des-alpes.fr.html,8.2,,45.190446523564894,5.716857947409153,16
Grenoble,B&B HOTEL Grenoble Centre Alpexpo,https://www.booking.com/hotel/fr/b-amp-b-grenoble-centre-alpexpo.fr.html,7.5,,45.158836673882,5.734435468912125,16
Grenoble,B&B HOTEL Grenoble Centre Verlaine,https://www.booking.com/hotel/fr/b-amp-b-grenoble-centre-verlaine.fr.html,7.1,,45.16191002349871,5.714982748031616,16
Grenoble,Campanile Grenoble Centre Gare,https://www.booking.com/hotel/fr/campanile-grenoble-centre-gare.fr.html,7.4,,45.19051920530674,5.716019421815872,16
Grenoble,Kyriad Grenoble Centre,https://www.booking.com/hotel/fr/qualityhotelgrenoble.fr.html,7.9,,45.16819994402455,5.711994767189026,16
Grenoble,The Babel Community Hôtel - Grenoble Bastille,https://www.booking.com/hotel/fr/apt-paisible-en-centre-ville-parking-salle-de-sport-bar-en-rooftop.fr.html,8.5,,45.195810837764,5.725446775394,16
Grenoble,Residhome Grenoble Caserne De Bonne,https://www.booking.com/hotel/fr/residhome-prestige-grenoble-caserne-de-bonne.fr.html,8.0,,45.18346987318301,5.7243382930755615,16
Grenoble,Novotel Grenoble Centre,https://www.booking.com/hotel/fr/grenoble-centre.fr.html,7.9,,45.1906950021105,5.712595582008362,16
Grenoble,ibis Grenoble Centre Bastille,https://www.booking.com/hotel/fr/ibis-grenoble-centre.fr.html,7.9,,45.19052518222968,5.726412275146458,16
Grenoble,Lafayette. Garage. Clim. Centre,https://www.booking.com/hotel/fr/lafayette-garage-clim-centre.fr.html,,,45.1909299,5.72935,16
Grenoble,L'aube Climatisation Parking 2 chambres,https://www.booking.com/hotel/fr/aube-climatisation-parking-2-chambres.fr.html,8.6,,45.1770583,5.7079652,16
Grenoble,"Le Grand Hôtel Grenoble, BW Premier Collection by Best Western",https://www.booking.com/hotel/fr/le-grand-grenoble-centre.fr.html,8.8,,45.19081503510005,5.728548020124435,16
Grenoble,RockyPop Grenoble Hotel,https://www.booking.com/hotel/fr/rockypop-grenoble.fr.html,8.5,,45.186911,5.731293,16
Grenoble,Residhotel Grenette,https://www.booking.com/hotel/fr/le-royal-grenoble.fr.html,7.9,,45.190563627131006,5.724484473466873,16
Grenoble,Park Hotel Grenoble - Handwritten Collection,https://www.booking.com/hotel/fr/park-grenoble.fr.html,9.0,,45.18410130511121,5.732948184013367,16
Grenoble,Residhotel Le Central'Gare,https://www.booking.com/hotel/fr/residhotel-le-central-gare.fr.html,8.2,,45.19085898412344,5.715724378824234,16
Grenoble,"Le nid des bergers - Championnet 3 rooms, garage, clim a-c",https://www.booking.com/hotel/fr/le-nid-des-bergers-championnet-3-rooms-garage-clim-a-c.fr.html,9.6,,45.1860211,5.7219648,16
Grenoble,Maison Barbillon Grenoble - Centre Gare,https://www.booking.com/hotel/fr/maison-barbillon-grenoble.fr.html,8.3,,45.19079329686088,5.716696679592133,16
Grenoble,"Le Grenette, Terrasse, Garage, Dernier étage, Climatisation",https://www.booking.com/hotel/fr/le-grenette-terrasse-garage-dernier-etage-climatisation.fr.html,9.4,,45.1912852,5.7272419,16
Grenoble,Hôtel d’Angleterre Grenoble Hyper-Centre,https://www.booking.com/hotel/fr/tiangleterre.fr.html,8.0,,45.18920402005693,5.725372284650803,16
Grenoble,"joli 2 pieces en centre ville , gare à 50 mètres",https://www.booking.com/hotel/fr/jolie-2-pieces-en-centre-ville-gare-a-50-metres.fr.html,8.5,,45.1901518,5.7163125,16
Grenoble,"Appartement 2 pieces 40 m2, dans hyper centre, avec piscine au rez de chaussee",https://www.booking.com/hotel/fr/appart-2p-hyper-centre-avec-piscine.fr.html,8.4,,45.186454646826,5.721234855156,16
Grenoble,T3 Halles Sainte-Claires Centre,https://www.booking.com/hotel/fr/t3-halles-sainte-claires-centre.fr.html,8.1,,45.191226963085,5.731413173325,16
Grenoble,Mercure Grenoble Centre Porte des Alpes,https://www.booking.com/hotel/fr/grand-mercure-grenoble-president.fr.html,7.9,,45.17849379329981,5.720297545194626,16
Lyon,Novotel Lyon Gerland,https://www.booking.com/hotel/fr/novotel-lyon-gerland.fr.html,7.6,,45.733195,4.823688,17
Lyon,Mama Shelter Lyon,https://www.booking.com/hotel/fr/mama-shelter-lyon.fr.html,8.5,,45.74695278493895,4.845267757773399,17
Lyon,Campanile PRIME Lyon Centre Gare Part-Dieu,https://www.booking.com/hotel/fr/campanile-lyon-centre-forum-part-dieu.fr.html,8.6,,45.76027411252216,4.863327741622925,17
Lyon,MEININGER Hotel Lyon Centre Berthelot,https://www.booking.com/hotel/fr/meininger-lyon-centre-berthelot.fr.html,8.3,,45.746083,4.837187,17
Lyon,Residence Montempo Appart'Hôtel Lyon Cite Internationale,https://www.booking.com/hotel/fr/residence-hoteliere-temporim-cite-internationale.fr.html,8.1,,45.78501661437687,4.856415688991547,17
Lyon,Novotel Lyon Centre-Confluence Bord de Saone,https://www.booking.com/hotel/fr/novotel-lyon-confluence.fr.html,8.4,,45.74155672376428,4.815292060375214,17
Lyon,Pop Cordelier - Appartement idéal au coeur de Lyon,https://www.booking.com/hotel/fr/pop-cordelier-appartement-ideal-au-coeur-de-lyon.fr.html,,,45.7630284,4.8353662,17
Lyon,Lyon Cosy Stay,https://www.booking.com/hotel/fr/lyon-cosy-stay.fr.html,9.4,,45.7684530912702,4.82730567455292,17
Lyon,Hôtel Lyon Métropole & Spa,https://www.booking.com/hotel/fr/lyon-metropole.fr.html,8.2,,45.78871959899989,4.819841086864471,17
Lyon,Élégant loft centre ville calme avec mezzanine 2 à 4 personnes,https://www.booking.com/hotel/fr/elegant-loft-centre-ville-calme-avec-mezzanine.fr.html,9.1,,45.7496559264153,4.85252645750468,17
Lyon,Ainay/centre Lyon/un cocon !,https://www.booking.com/hotel/fr/ainay-centre-lyon-un-cocon.fr.html,9.2,,45.7532192,4.8298477,17
Lyon,HO36 Hostel Lyon,https://www.booking.com/hotel/fr/ho36-hostels-lyon.fr.html,8.1,,45.75285600552734,4.842058611045104,17
Lyon,Hôtel des Facultés,https://www.booking.com/hotel/fr/des-facultes.fr.html,6.6,,45.74879640070259,4.839909374713898,17
Lyon,Hôtel du Helder,https://www.booking.com/hotel/fr/hotelduhelder.fr.html,6.5,,45.75211148041986,4.840485379099846,17
Lyon,SLO Hostel Lyon les Pentes,https://www.booking.com/hotel/fr/away-hostel.fr.html,8.2,,45.77075634777688,4.836750741069864,17
Lyon,Première Classe Lyon Centre Gare Part Dieu,https://www.booking.com/hotel/fr/premiere-classe-lyon-centre-gare-part-dieu.fr.html,7.6,,45.756034577239554,4.859098568558693,17
Lyon,Hotel de Normandie,https://www.booking.com/hotel/fr/de-normandie.fr.html,7.1,,45.74834954003604,4.8272620886564255,17
Lyon,Mercure Lyon Centre Beaux-Arts,https://www.booking.com/hotel/fr/lyon-beaux-arts.fr.html,8.5,,45.76095151007407,4.834139943122864,17
Lyon,Hotel Saint Vincent,https://www.booking.com/hotel/fr/saint-vincent-lyon.fr.html,8.7,,45.76854481702091,4.827895425260067,17
Lyon,Studio Lyon 1er,https://www.booking.com/hotel/fr/studio-lyon-1er.fr.html,8.3,,45.7720002,4.835036,17
Lyon,ibis Lyon Part Dieu Les Halles,https://www.booking.com/hotel/fr/ibis-lyon-part-dieu-les-halles.fr.html,7.8,,45.7619241163352,4.851316809654236,17
Lyon,Appart'City Classic Lyon Part Dieu Villette,https://www.booking.com/hotel/fr/appart-city-cap-affaires-lyon-partdieu.fr.html,7.8,,45.75648108047784,4.8631346225738525,17
Lyon,Asirem - Pied de métro dans le 7ème,https://www.booking.com/hotel/fr/manel-pied-de-metro-dans-le-7eme.fr.html,,,45.7508111,4.853062,17
Lyon,ibis Lyon Gare Part Dieu,https://www.booking.com/hotel/fr/ibis-lyon-gare-part-dieu.fr.html,7.9,,45.757519527265295,4.8581913113594055,17
Lyon,Ibis Styles Lyon Centre - Gare Part Dieu,https://www.booking.com/hotel/fr/all-seasons-lyon-part-dieu.fr.html,8.6,,45.75952185477447,4.861503839492798,17
Gorges du Verdon,Le 10 18 hôtel restaurant,https://www.booking.com/hotel/fr/auberge-du-castellas-sainte-croix-du-verdon.fr.html,8.0,,43.756056,6.140723,18
Gorges du Verdon,"""Les Lauriers"" chambre indépendante climatisée avec terrasse et parking privée",https://www.booking.com/hotel/fr/chambre-d-39-hotes-les-lauriers-moustiers-sainte-marie1.fr.html,9.1,,43.84195521143776,6.218284703151102,18
Gorges du Verdon,Camping RCN Les Collines de Castellane,https://www.booking.com/hotel/fr/les-collines.fr.html,8.5,,43.824345034512376,6.56994491815567,18
Gorges du Verdon,Camping Le Saint Clair,https://www.booking.com/hotel/fr/le-saint-clair-moustiers-sainte-marie.fr.html,8.1,,43.828239,6.223991,18
Gorges du Verdon,Hôtel Spa L'Ermitage,https://www.booking.com/hotel/fr/ha-tel-l-ermitage.fr.html,7.9,,43.774142339045085,6.217255890369415,18
Gorges du Verdon,le studio du lac,https://www.booking.com/hotel/fr/le-studio-du-lac.fr.html,8.8,,43.774569227671,6.210478456397,18
Gorges du Verdon,Auberge des Salles,https://www.booking.com/hotel/fr/auberge-des-salles.fr.html,8.7,,43.77239231716274,6.208481642852803,18
Gorges du Verdon,les costebelles,https://www.booking.com/hotel/fr/les-costebelles.fr.html,9.2,,43.8346370163968,5.99171841689297,18
Gorges du Verdon,Studi-Hôtel Résidence Plein Voile,https://www.booking.com/hotel/fr/studi-ha-tel-ra-c-sidence-plein-voile.fr.html,7.8,,43.773656,6.208356999999978,18
Gorges du Verdon,Villa Salesiae,https://www.booking.com/hotel/fr/villa-salesiae.fr.html,9.7,,43.7730115,6.211094,18
Gorges du Verdon,Maison de campagne 6 personnes,https://www.booking.com/hotel/fr/maison-de-campagne-6-personnes.fr.html,9.2,,43.6901454,5.8909076,18
Gorges du Verdon,Appartement 2 chambres avec terrasse - Verdon,https://www.booking.com/hotel/fr/appartement-2-chambres-avec-terrasse-verdon.fr.html,,,43.817433741387774,6.092766419643412,18
Gorges du Verdon,Les Canyons du Verdon,https://www.booking.com/hotel/fr/les-canyons-du-verdon.fr.html,7.9,,43.85067237749856,6.508229970932007,18
Gorges du Verdon,Au cœur de Moustiers-Sainte-Marie,https://www.booking.com/hotel/fr/au-coeur-de-moustiers-sainte-marie.fr.html,8.8,,43.84721,6.2211576,18
Gorges du Verdon,Nouvel Hôtel du Commerce,https://www.booking.com/hotel/fr/nouvel-du-commerce-castellane.fr.html,8.9,,43.84644198080487,6.512478590011597,18
Gorges du Verdon,Campagne SAINT MAURINET,https://www.booking.com/hotel/fr/ben.fr.html,9.4,,43.6532677375397,6.05807013041076,18
Gorges du Verdon,Castellane Maison Cebiere,https://www.booking.com/hotel/fr/castellane-maison-cebiere.fr.html,10.0,,43.8526914423214,6.5093918753937,18
Gorges du Verdon,Camping Rives du Lac de Sainte Croix,https://www.booking.com/hotel/fr/camping-rives-du-lac-de-sainte-croix.fr.html,8.2,,43.722453,6.181732,18
Gorges du Verdon,Hôtel La Bonne Auberge,https://www.booking.com/hotel/fr/ha-tel-la-bonne-etape.fr.html,8.3,,43.84343777207759,6.221673488616943,18
Gorges du Verdon,LA CALADE,https://www.booking.com/hotel/fr/la-calade-trigance.fr.html,9.6,,43.7610052,6.4443698,18
Gorges du Verdon,La maison de jules - centre piéton,https://www.booking.com/hotel/fr/la-maison-de-jules-moustiers-sainte-marie.fr.html,9.5,,43.847183,6.222456,18
Gorges du Verdon,Entre Ciel et Verdon,https://www.booking.com/hotel/fr/entre-ciel-et-verdon-l-appart.fr.html,9.7,,43.83085506154,6.556132016254,18
Gorges du Verdon,Le Logis des Cascades 2,https://www.booking.com/hotel/fr/le-logis-des-cascades-2.fr.html,9.3,,43.847141024932,6.221543774869,18
Gorges du Verdon,Studio privé - maison de village,https://www.booking.com/hotel/fr/studio-prive-maison-de-village.fr.html,8.8,,43.8380577,5.982912,18
Gorges du Verdon,Hotel Les Restanques De Moustiers,https://www.booking.com/hotel/fr/les-restanques-de-moustiers.fr.html,9.2,,43.8396228086459,6.22201681137085,18
Bormes les Mimosas,Bormes - Le Loft,https://www.booking.com/hotel/fr/bormes-le-loft.fr.html,9.1,,43.1507533,6.3406583,19
Bormes les Mimosas,Hotel La Voile,https://www.booking.com/hotel/fr/hotel-la-voile-fr.fr.html,7.9,,43.12549,6.357300000000009,19
Bormes les Mimosas,Linaya Hôtel & Restaurant,https://www.booking.com/hotel/fr/linaya-amp-restaurant.fr.html,7.2,,43.1217418,6.3567413,19
Bormes les Mimosas,Camping Clau Mar Jo,https://www.booking.com/hotel/fr/cmaping-clau-mar-jo.fr.html,8.1,,43.13461922500552,6.346775740385056,19
Bormes les Mimosas,Camping Tikayan Clau Mar Jo - Maeva,https://www.booking.com/hotel/fr/camping-tikayan-clau-mar-jo.fr.html,8.2,,43.1345243,6.3474833,19
Bormes les Mimosas,Le Mirage,https://www.booking.com/hotel/fr/le-domaine-du-mirage.fr.html,9.2,,43.144568554122,6.351684182882309,19
Bormes les Mimosas,Apartment Le Clos Jardin-1 by Interhome,https://www.booking.com/hotel/fr/apartment-le-clos-jardin.fr.html,9.0,,43.146263,6.34303,19
Bormes les Mimosas,Camping Le Camp Du Domaine,https://www.booking.com/hotel/fr/camp-du-domaine-duo-2p.fr.html,9.0,,43.1164148,6.3576651,19
Bormes les Mimosas,Hostellerie du Cigalou,https://www.booking.com/hotel/fr/hostellerie-du-cigalou.fr.html,8.8,,43.1519579,6.343283499999984,19
Bormes les Mimosas,The Little House,https://www.booking.com/hotel/fr/the-little-house-bormes-les-mimosas.fr.html,9.9,,43.150360805018,6.342202005523,19
Bormes les Mimosas,Hotel Restaurant Bellevue,https://www.booking.com/hotel/fr/restaurant-bellevue.fr.html,7.6,,43.15187759303926,6.343135982751846,19
Bormes les Mimosas,Hôtel Paradis,https://www.booking.com/hotel/fr/paradis.fr.html,7.9,,43.144686,6.335125000000062,19
Bormes les Mimosas,Appartement pieds dans l’eau Vue Mer Bormes Les Mimosas,https://www.booking.com/hotel/fr/appartement-pieds-dans-l-eau-vue-mer-bormes-les-mimosas.fr.html,9.0,,43.122153051238,6.3594635804260005,19
Bormes les Mimosas,La petite Provence,https://www.booking.com/hotel/fr/lovely-place-for-2.fr.html,9.4,,43.15127099096753,6.341906766830476,19
Bormes les Mimosas,Superbe T2 4 étoiles climatisé Favière refait à neuf,https://www.booking.com/hotel/fr/superbe-t2-4-etoiles-climatise-faviere-refait-a-neuf.fr.html,9.1,,43.1238485,6.3598623,19
Bormes les Mimosas,SELECT'soHOME - Maison neuve avec piscine - Parking inclus - EVASION,https://www.booking.com/hotel/fr/select-sohome-maison-neuve-avec-piscine-parking-inclus-evasion.fr.html,9.1,,43.133895,6.34062,19
Bormes les Mimosas,Superbe T4 -Vue Mer- Tout Confort Refait à Neuf!,https://www.booking.com/hotel/fr/superbe-t4-vue-mer-tout-confort-refait-a-neuf.fr.html,9.4,,43.144880504118,6.35332445477,19
Bormes les Mimosas,Superbe Duplex 35m2 vue mer avec piscine,https://www.booking.com/hotel/fr/voir-les-photos-presentationemplacementcommentairesl-39-hote-2-pieces-35m2-borme.fr.html,8.3,,43.1431217,6.35213980000003,19
Bormes les Mimosas,Maison à 700m de la mer,https://www.booking.com/hotel/fr/appartement-duplex-a-700m-de-la-mer.fr.html,9.3,,43.124079792347,6.351798812714,19
Bormes les Mimosas,Cozy apartment,https://www.booking.com/hotel/fr/cozy-apartment-bormes-les-mimosas.fr.html,9.1,,43.14190346964755,6.3547188037048175,19
Bormes les Mimosas,"Peaceful Seaview Apartment with Beach & Pool Access, Air Conditioning",https://www.booking.com/hotel/fr/bormes-les-mimosas-appartement-vue-mer-4-pers.fr.html,6.8,,43.121972535797,6.358379364032,19
Bormes les Mimosas,"Appartement Favière-plage, Piscine-Terrain de tennis-Foot",https://www.booking.com/hotel/fr/appartement-acces-direct-a-la-plage-piscine-terrain-de-tennis-foot.fr.html,9.4,,43.12196366472231,6.357749980495466,19
Bormes les Mimosas,Le petit atelier,https://www.booking.com/hotel/fr/le-petit-atelier-bormes-les-mimosas1234567891011121314151617.fr.html,9.5,,43.142501,6.3491788,19
Bormes les Mimosas,Village Vacances La Manne,https://www.booking.com/hotel/fr/village-vacances-la-manne.fr.html,6.0,,43.1304380553383,6.33633698913263,19
Bormes les Mimosas,Mer et soleil,https://www.booking.com/hotel/fr/mer-et-soleil-bormes-les-mimosas.fr.html,8.7,,43.12559147449615,6.355554149073774,19
St Malo,Charme St Malo,https://www.booking.com/hotel/fr/charme-st-malo.fr.html,8.8,,48.62194209708,-1.987806484211,2
St Malo,L'Islet - Joli studio à 2 pas de la mer,https://www.booking.com/hotel/fr/islet-joli-studio-a-2-pas-de-la-mer-lancieux2.fr.html,9.2,,48.6099639,-2.1503798,2
St Malo,Brise Marine,https://www.booking.com/hotel/fr/brise-marine-le-vivier-sur-mer.fr.html,9.9,,48.6044734,-1.7831457,2
St Malo,Le Moulin du Mottay,https://www.booking.com/hotel/fr/le-moulin-du-mottay.fr.html,9.7,,48.402567,-2.007134,2
St Malo,LE REFUGE DE LA BAIE,https://www.booking.com/hotel/fr/le-refuge-de-la-baie.fr.html,9.3,,48.5839827,-2.1473927,2
St Malo,Le cottage de Zoé,https://www.booking.com/hotel/fr/le-cottage-de-zoe.fr.html,9.5,,48.6045888,-1.7835969,2
St Malo,Vue mer pour une escale en baie du Mt-St-Michel,https://www.booking.com/hotel/fr/vue-mer-pour-une-escale-en-baie-du-mt-st-michel.fr.html,9.4,,48.6068016,-1.7032335,2
St Malo,LE CLOS DAUPHINAIS Chez Laurette,https://www.booking.com/hotel/fr/ravissante-suite-avec-parking-prive-quevert.fr.html,9.6,,48.453426350027,-2.068548268158,2
St Malo,Apartment La Note Bleue by Interhome,https://www.booking.com/hotel/fr/ferienwohnung-109.fr.html,9.1,,48.67998999,-1.84362398,2
St Malo,Maison d'hôtes Kerléon,https://www.booking.com/hotel/fr/maison-d-hotes-kerleon.fr.html,9.7,,48.638406,-2.3230127,2
St Malo,Les Hirondelles,https://www.booking.com/hotel/fr/les-hirondelles-baguer-pican1.fr.html,8.4,,48.5487235,-1.6952859999999998,2
St Malo,Chambre d'hote Familiale de la maison Bleue,https://www.booking.com/hotel/fr/chambre-d-hote-familiale-de-la-maison-bleue.fr.html,9.3,,48.45515489115169,-2.036998404928201,2
St Malo,Chez Maria,https://www.booking.com/hotel/fr/chez-maria-cherrueix.fr.html,9.5,,48.6073646,-1.697567,2
St Malo,Saphyr,https://www.booking.com/hotel/fr/saphyr-saint-cast-le-guildo.fr.html,8.5,,48.6364983,-2.2555055,2
St Malo,Maison Matignon Bretagne,https://www.booking.com/hotel/fr/maison-bretagne.fr.html,9.4,,48.59316809616648,-2.294807846848257,2
St Malo,Au Jardin D'Eloïse,https://www.booking.com/hotel/fr/au-jardin-d-39-eloise.fr.html,8.7,,48.55743184405423,-2.0623587674590453,2
St Malo,Charmant appartement 2 pièces proche de la mer,https://www.booking.com/hotel/fr/charmant-appartement-2-pieces-proche-de-la-mer.fr.html,9.5,,48.5212745819,-2.230478133875,2
St Malo,La Mere Champlain,https://www.booking.com/hotel/fr/la-mere-champlain.fr.html,8.5,,48.67101970945212,-1.85269296169281,2
St Malo,Petit Manoir Proche Dinan - Chambre d'hôtes,https://www.booking.com/hotel/fr/chambre-d-hotes-proche-dinan-lanvallay.fr.html,9.7,,48.4472057,-2.0249872,2
St Malo,Emeria Dinard Thalasso Spa,https://www.booking.com/hotel/fr/thalassa-dinard.fr.html,8.7,,48.63903970854801,-2.0744740962982178,2
St Malo,Les Ormes Domaine et Resort,https://www.booking.com/hotel/fr/les-ormes-domaine-et-resort.fr.html,8.7,,48.490167691201385,-1.7260229587554932,2
St Malo,La Maison Les Mimosas,https://www.booking.com/hotel/fr/la-maison-les-mimosas.fr.html,10.0,,48.577821,-2.012338,2
St Malo,La Ménardière Serenitatis chambre d'hôtes petit déjeuner compris,https://www.booking.com/hotel/fr/la-menardiere-serenitatis-chambre-d-hotes-petit-dejeuner-compris.fr.html,9.5,,48.4815797,-2.1701991,2
St Malo,Premiere Classe Saint Malo CHAMBRES RENOVEES,https://www.booking.com/hotel/fr/premiere-classe-saint-malo-st-jouan-des-guerets.fr.html,7.5,,48.6035560883316,-1.97464227676392,2
